well_id,descricao,de_m,para_m
PW_083,Fm Serra Geral,0.0,113.213256835938
PW_083,Fm Botucatu,113.213256835938,223.716705322266
PW_083,Fm Guará Sup,223.716705322266,260.677062988281
PW_083,Fm Guará Inf,260.677062988281,294.308471679688
PW_083,Fm Piramboia Sup,294.308471679688,329.948364257812
PW_083,Fm Piramboia Inf,329.948364257812,374.89
PW_084,Fm Serra Geral,0.0,66.3714294433594
PW_084,Fm Botucatu,66.3714294433594,133.815948486328
PW_084,Fm Guará Inf,133.815948486328,150.303588867188
PW_084,Fm Piramboia Sup,150.303588867188,209.66
PW_085,Fm Serra Geral,0.0,171.623687744141
PW_085,Fm Botucatu,171.623687744141,265.748321533203
PW_085,Fm Guará Sup,265.748321533203,282.6
PW_086,Fm Botucatu,0.0,71.8540649414062
PW_086,Fm Guará Sup,71.8540649414062,93.7693176269531
PW_086,Fm Guará Inf,93.7693176269531,140.423095703125
PW_086,Fm Piramboia Sup,140.423095703125,195.518646240234
PW_086,Fm Piramboia Inf,195.518646240234,292.93
PW_087,Fm Serra Geral,0.0,129.296997070312
PW_087,Fm Botucatu,129.296997070312,192.238586425781
PW_087,Fm Guará Sup,192.238586425781,206.632537841797
PW_087,Fm Guará Inf,206.632537841797,241.615386962891
PW_087,Fm Piramboia Sup,241.615386962891,286.268615722656
PW_087,Fm Piramboia Inf,286.268615722656,294.86
PW_089,Fm Serra Geral,0.0,99.3662109375
PW_089,Fm Botucatu,99.3662109375,203.269195556641
PW_089,Fm Guará Sup,203.269195556641,207.542755126953
PW_089,Fm Guará Inf,207.542755126953,242.4736328125
PW_089,Fm Piramboia Sup,242.4736328125,283.745147705078
PW_089,Fm Piramboia Inf,283.745147705078,296.82
PW_090,Fm Serra Geral,0.0,131.980316162109
PW_090,Fm Botucatu,131.980316162109,242.313293457031
PW_090,Fm Guará Sup,242.313293457031,276.171997070312
PW_090,Fm Guará Inf,276.171997070312,306.46142578125
PW_090,Fm Piramboia Sup,306.46142578125,341.235275268555
PW_090,Fm Piramboia Inf,341.235275268555,349.71
PW_091,Fm Serra Geral,0.0,136.165954589844
PW_091,Fm Botucatu,136.165954589844,255.908325195312
PW_091,Fm Guará Sup,255.908325195312,290.555786132812
PW_091,Fm Guará Inf,290.555786132812,320.569488525391
PW_091,Fm Piramboia Sup,320.569488525391,350.41
PW_092,Fm Serra Geral,0.0,66.5263671875
PW_092,Fm Botucatu,66.5263671875,132.616577148438
PW_092,Fm Guará Sup,132.616577148438,160.617889404297
PW_092,Fm Guará Inf,160.617889404297,190.196716308594
PW_092,Fm Piramboia Sup,190.196716308594,281.285034179688
PW_092,Fm Piramboia Inf,281.285034179688,354.5
PW_093,Fm Serra Geral,0.0,166.133605957031
PW_093,Fm Botucatu,166.133605957031,267.542663574219
PW_093,Fm Guará Sup,267.542663574219,279.928497314453
PW_093,Fm Guará Inf,279.928497314453,308.555297851562
PW_093,Fm Piramboia Sup,308.555297851562,354.541290283203
PW_093,Fm Piramboia Inf,354.541290283203,358.33
PW_094,Fm Botucatu,0.0,144.046203613281
PW_094,Fm Piramboia Sup,144.046203613281,234.279449462891
PW_094,Fm Piramboia Inf,234.279449462891,243.0
PW_095,Fm Serra Geral,0.0,139.552551269531
PW_095,Fm Botucatu,139.552551269531,237.985626220703
PW_095,Fm Guará Sup,237.985626220703,255.522521972656
PW_095,Fm Guará Inf,255.522521972656,292.520477294922
PW_095,Fm Piramboia Sup,292.520477294922,322.678863525391
PW_095,Fm Piramboia Inf,322.678863525391,328.38
PW_097,Fm Botucatu,0.0,159.891418457031
PW_097,Fm Piramboia Sup,159.891418457031,180.651977539062
PW_097,Diabásio,180.651977539062,223.651977539062
PW_097,Fm Piramboia Sup,223.651977539062,255.876312255859
PW_097,Fm Piramboia Inf,255.876312255859,333.53
PW_098,Fm Botucatu,0.0,83.0191040039062
PW_098,Fm Guará Sup,83.0191040039062,96.2963562011719
PW_098,Fm Guará Inf,96.2963562011719,131.822845458984
PW_098,Fm Piramboia Sup,131.822845458984,191.184020996094
PW_098,Fm Piramboia Inf,191.184020996094,250.0
PW_099,Fm Serra Geral,0.0,3.65284419059753
PW_099,Fm Botucatu,3.65284419059753,124.847759962082
PW_099,Fm Guará Sup,124.847759962082,144.581036329269
PW_099,Fm Guará Inf,144.581036329269,189.555920362473
PW_099,Fm Piramboia Sup,189.555920362473,254.529949903488
PW_099,Fm Piramboia Inf,254.529949903488,295.0
PW_100,Fm Serra Geral,0.0,80.5653686523438
PW_100,Fm Botucatu,80.5653686523438,182.136962890625
PW_100,Fm Guará Sup,182.136962890625,199.743713378906
PW_100,Fm Guará Inf,199.743713378906,234.593170166016
PW_100,Fm Piramboia Sup,234.593170166016,295.604766845703
PW_100,Fm Piramboia Inf,295.604766845703,301.13
PW_101,Fm Serra Geral,0.0,94.7057495117188
PW_101,Fm Botucatu,94.7057495117188,184.893676757812
PW_101,Fm Guará Sup,184.893676757812,211.699890136719
PW_101,Fm Guará Inf,211.699890136719,239.007995605469
PW_101,Fm Piramboia Sup,239.007995605469,288.534423828125
PW_101,Fm Piramboia Inf,288.534423828125,332.8
PW_102,Fm Botucatu,0.0,150.987579345703
PW_102,Fm Guará Inf,150.987579345703,160.392974853516
PW_102,Fm Piramboia Sup,160.392974853516,174.858520507812
PW_102,Diabásio,174.858520507812,179.922058105469
PW_102,Fm Piramboia Inf,179.922058105469,246.4
PW_103,Fm Serra Geral,0.0,73.5025939941406
PW_103,Fm Botucatu,73.5025939941406,175.384735107422
PW_103,Fm Guará Sup,175.384735107422,187.309295654297
PW_103,Fm Guará Inf,187.309295654297,208.419067382812
PW_103,Fm Piramboia Sup,208.419067382812,229.642944335938
PW_103,Fm Piramboia Inf,229.642944335938,230.0
PW_104,Fm Serra Geral,0.0,67.4505920410156
PW_104,Fm Botucatu,67.4505920410156,144.019134521484
PW_104,Fm Guará Sup,144.019134521484,149.675445556641
PW_104,Fm Guará Inf,149.675445556641,174.536895751953
PW_104,Fm Piramboia Sup,174.536895751953,245.794921875
PW_104,Fm Piramboia Inf,245.794921875,268.0
PW_105,Fm Serra Geral,0.0,84.5875244140625
PW_105,Fm Botucatu,84.5875244140625,194.980010986328
PW_105,Fm Guará Sup,194.980010986328,214.821716308594
PW_105,Fm Guará Inf,214.821716308594,238.707366943359
PW_105,Fm Piramboia Sup,238.707366943359,269.1
PW_106,Fm Serra Geral,0.0,120.703491210938
PW_106,Fm Botucatu,120.703491210938,197.2314453125
PW_106,Fm Guará Sup,197.2314453125,227.177673339844
PW_106,Fm Guará Inf,227.177673339844,232.36
PW_107,Fm Botucatu,0.0,95.1625061035156
PW_107,Fm Guará Sup,95.1625061035156,107.848876953125
PW_107,Fm Guará Inf,107.848876953125,145.875213623047
PW_107,Fm Piramboia Sup,145.875213623047,224.049255371094
PW_107,Fm Piramboia Inf,224.049255371094,283.0
PW_108,Fm Serra Geral,0.0,124.194610595703
PW_108,Fm Botucatu,124.194610595703,172.118743896484
PW_108,Fm Guará Sup,172.118743896484,209.609527587891
PW_108,Fm Guará Inf,209.609527587891,246.929412841797
PW_108,Fm Piramboia Sup,246.929412841797,306.515960693359
PW_108,Diabásio,306.515960693359,332.034240722656
PW_108,Fm Piramboia Inf,332.034240722656,349.0
PW_109,Fm Serra Geral,0.0,114.55908203125
PW_109,Fm Botucatu,114.55908203125,180.933074951172
PW_109,Fm Guará Sup,180.933074951172,216.327972412109
PW_109,Fm Guará Inf,216.327972412109,242.496673583984
PW_109,Fm Piramboia Sup,242.496673583984,285.0
PW_110,Fm Botucatu,0.0,91.5783081054688
PW_110,Fm Guará Sup,91.5783081054688,110.566986083984
PW_110,Fm Guará Inf,110.566986083984,146.6171875
PW_110,Fm Piramboia Sup,146.6171875,218.552917480469
PW_110,Fm Piramboia Inf,218.552917480469,232.59
PW_111,Fm Serra Geral,0.0,109.431762695312
PW_111,Fm Botucatu,109.431762695312,228.866638183594
PW_111,Fm Guará Sup,228.866638183594,261.399810791016
PW_111,Fm Guará Inf,261.399810791016,276.16
PW_141,Fm Serra Geral,0.0,127.976013183594
PW_141,Fm Botucatu,127.976013183594,211.757476806641
PW_141,Fm Guará Sup,211.757476806641,248.309020996094
PW_141,Fm Guará Inf,248.309020996094,278.6962890625
PW_141,Fm Piramboia Sup,278.6962890625,322.993072509766
PW_141,Fm Piramboia Inf,322.993072509766,344.0
PW_112,Fm Serra Geral,0.0,52.6383666992188
PW_112,Fm Botucatu,52.6383666992188,151.911712646484
PW_112,Fm Guará Sup,151.911712646484,160.990600585938
PW_112,Fm Guará Inf,160.990600585938,194.961395263672
PW_112,Fm Piramboia Sup,194.961395263672,235.064849853516
PW_112,Fm Piramboia Inf,235.064849853516,265.180541992188
PW_112,Diabásio,265.180541992188,267.471893310547
PW_112,Fm Piramboia Inf,267.471893310547,270.0
PW_142,Fm Serra Geral,0.0,27.1735229492188
PW_142,Fm Botucatu,27.1735229492188,136.978271484375
PW_142,Fm Guará Sup,136.978271484375,155.683074951172
PW_142,Fm Guará Inf,155.683074951172,196.680328369141
PW_142,Fm Piramboia Sup,196.680328369141,233.941589355469
PW_142,Fm Piramboia Inf,233.941589355469,263.934753417969
PW_142,Diabásio,263.934753417969,273.0
PW_113,Fm Botucatu,0.0,183.339172363281
PW_113,Fm Piramboia Sup,183.339172363281,223.685485839844
PW_113,Fm Piramboia Inf,223.685485839844,285.0
PW_114,Fm Botucatu,0.0,105.155395507812
PW_114,Fm Guará Sup,105.155395507812,116.293884277344
PW_114,Fm Guará Inf,116.293884277344,153.663360595703
PW_114,Fm Piramboia Sup,153.663360595703,221.916656494141
PW_114,Fm Piramboia Inf,221.916656494141,223.5
PW_145,Fm Serra Geral,0.0,56.3397827148438
PW_145,Fm Botucatu,56.3397827148438,177.925598144531
PW_145,Fm Guará Sup,177.925598144531,204.990509033203
PW_145,Fm Guará Inf,204.990509033203,234.881774902344
PW_145,Fm Piramboia Sup,234.881774902344,284.675323486328
PW_145,Fm Piramboia Inf,284.675323486328,332.56
PW_146,Fm Botucatu,0.0,72.2086181640625
PW_146,Fm Guará Sup,72.2086181640625,92.0960693359375
PW_146,Fm Guará Inf,92.0960693359375,127.675048828125
PW_146,Fm Piramboia Sup,127.675048828125,204.867065429688
PW_146,Fm Piramboia Inf,204.867065429688,282.91
PW_144,Fm Serra Geral,0.0,109.023620605469
PW_144,Fm Botucatu,109.023620605469,138.697204589844
PW_144,Fm Guará Sup,138.697204589844,166.017608642578
PW_144,Fm Guará Inf,166.017608642578,206.993896484375
PW_144,Fm Piramboia Sup,206.993896484375,276.73291015625
PW_144,Fm Piramboia Inf,276.73291015625,332.3
PW_143,Fm Botucatu,0.0,89.6869506835938
PW_143,Diabásio,89.6869506835938,134.178070068359
PW_143,Fm Guará Inf,134.178070068359,108.737365722656
PW_143,Fm Piramboia Sup,108.737365722656,131.631988525391
PW_143,Fm Piramboia Inf,131.631988525391,361.04377746582
PW_143,Fm Corumbataí,361.04377746582,370.0
